order_id,warehouse_date,delivery_due_date,product_group,unit_of_measure,volume,tl_cost,ltl_cost
1531,11/07/2012,05/16/2013,Eco-Friendly Apparel,990,51153,890,150
1532,11/28/2014,11/28/2014,Eco-Friendly Apparel,1719,13568,890,222
1533,10/12/2012,03/21/2013,Eco-Friendly Apparel,980,23189,890,136
1534,03/19/2010,07/29/2010,Eco-Friendly Apparel,954,27787,890,185
1535,04/14/2014,09/10/2014,Eco-Friendly Apparel,1189,26255,890,226
1536,07/10/2013,08/27/2013,Handcrafted Home Decor,1324,34365,890,248
1537,02/04/2013,07/26/2013,Eco-Friendly Apparel,912,39624,890,202
1538,11/01/2013,03/19/2014,Handcrafted Home Decor,1434,40831,890,225
1539,01/09/2012,03/05/2012,Handcrafted Home Decor,1481,24515,890,185
1540,04/01/2011,09/02/2011,Eco-Friendly Apparel,1887,32594,890,206
1541,08/07/2009,08/31/2009,Eco-Friendly Apparel,1373,39258,890,210
1542,03/23/2011,09/02/2011,Eco-Friendly Apparel,1734,19067,890,134
1543,12/15/2014,02/24/2014,Eco-Friendly Apparel,1501,47047,890,176
1544,03/22/2013,08/14/2013,Eco-Friendly Apparel,1865,18647,890,157
1545,09/07/2011,02/07/2012,Handcrafted Home Decor,1111,46028,890,139
1546,08/14/2012,11/29/2012,Eco-Friendly Apparel,1061,18274,890,169
1547,08/06/2014,09/25/2014,Eco-Friendly Apparel,1333,25527,890,198
1548,07/17/2014,08/28/2014,Handcrafted Home Decor,1073,27253,890,199
1549,09/28/2010,06/17/2011,Eco-Friendly Apparel,1623,31105,890,210
1550,07/10/2013,09/24/2013,Handcrafted Home Decor,1301,55605,890,158
1551,08/06/2013,09/18/2013,Handcrafted Home Decor,1386,53223,890,273
1552,10/18/2012,12/31/2012,Handcrafted Home Decor,1293,20968,890,243
1553,05/11/2014,05/12/2014,Eco-Friendly Apparel,1552,57033,890,170
1554,03/10/2014,08/06/2014,Eco-Friendly Apparel,1682,40765,890,156
1555,11/28/2014,11/28/2014,Eco-Friendly Apparel,1299,53232,890,172
1556,05/23/2013,10/29/2013,Eco-Friendly Apparel,1836,26381,890,143
1557,03/24/2010,05/07/2010,Handcrafted Home Decor,1543,44800,890,161
1558,04/21/2010,06/11/2010,Eco-Friendly Apparel,1282,20185,890,186
1559,09/24/2010,12/29/2010,Eco-Friendly Apparel,1850,35409,890,223
1560,11/21/2012,12/10/2012,Handcrafted Home Decor,1504,49746,890,189
1561,06/20/2012,11/30/2012,Handcrafted Home Decor,1036,40701,890,212
1562,12/16/2014,02/25/2014,Handcrafted Home Decor,984,66838,890,184
1563,08/27/2014,11/20/2014,Handcrafted Home Decor,1080,59281,890,172
1564,05/16/2014,08/26/2014,Eco-Friendly Apparel,1034,14613,890,191
1565,07/08/2014,11/12/2014,Eco-Friendly Apparel,1612,43161,890,223
1566,08/12/2013,09/30/2013,Handcrafted Home Decor,1196,16916,890,153
1567,05/02/2011,06/24/2011,Handcrafted Home Decor,1406,37673,890,239
1568,11/14/2014,07/28/2014,Eco-Friendly Apparel,1710,30769,890,165
1569,03/27/2012,04/25/2012,Handcrafted Home Decor,948,64883,890,216
1570,06/19/2014,08/04/2014,Eco-Friendly Apparel,1618,49806,890,235
1571,01/23/2012,07/31/2012,Handcrafted Home Decor,1087,25260,890,195
1572,01/26/2014,01/26/2014,Eco-Friendly Apparel,1427,52604,890,206
1573,12/18/2009,02/15/2010,Eco-Friendly Apparel,1702,60450,890,148
1574,01/30/2014,07/07/2014,Eco-Friendly Apparel,1189,62941,890,222
1575,05/12/2011,07/22/2011,Eco-Friendly Apparel,1371,43119,890,140
1576,06/30/2014,11/12/2014,Handcrafted Home Decor,1111,44873,890,219
1577,02/13/2013,07/13/2013,Eco-Friendly Apparel,1776,49697,890,169
1578,03/20/2014,05/13/2014,Handcrafted Home Decor,1028,35599,890,184
1579,11/09/2012,01/09/2013,Eco-Friendly Apparel,1358,43427,890,177
1580,04/14/2011,07/14/2011,Eco-Friendly Apparel,1709,43815,890,202
1581,05/11/2014,05/12/2014,Eco-Friendly Apparel,1269,29628,890,208
1582,09/19/2011,11/30/2011,Handcrafted Home Decor,1227,37861,890,248
1583,01/03/2013,04/25/2013,Eco-Friendly Apparel,1058,30746,890,217
1584,01/28/2014,05/15/2014,Eco-Friendly Apparel,1538,19085,890,179
1585,11/04/2014,11/05/2014,Eco-Friendly Apparel,940,57957,890,229
1586,10/16/2012,02/26/2013,Handcrafted Home Decor,1132,52427,890,235
1587,02/10/2010,03/30/2010,Eco-Friendly Apparel,1761,25428,890,146
1588,07/30/2012,01/18/2013,Eco-Friendly Apparel,979,32716,890,139
1589,10/04/2011,03/01/2012,Eco-Friendly Apparel,1788,23084,890,232
1590,01/26/2014,01/26/2014,Eco-Friendly Apparel,1532,33195,890,226
1591,12/02/2013,02/06/2014,Eco-Friendly Apparel,1435,31932,890,133
1592,07/14/2014,07/14/2014,Eco-Friendly Apparel,1712,16963,890,194
1593,03/28/2011,11/03/2011,Eco-Friendly Apparel,1758,34643,890,182
1594,03/24/2011,09/05/2011,Eco-Friendly Apparel,1415,62664,890,134
1595,09/27/2010,02/09/2011,Eco-Friendly Apparel,1307,54109,890,193
1596,06/17/2010,12/20/2010,Eco-Friendly Apparel,1237,64010,890,237
1597,08/09/2012,10/09/2012,Eco-Friendly Apparel,1607,41042,890,131
1598,01/05/2010,03/17/2010,Handcrafted Home Decor,1490,48160,890,141
1599,11/28/2014,11/28/2014,Eco-Friendly Apparel,1520,41433,890,187
1600,11/10/2010,03/17/2011,Eco-Friendly Apparel,985,36259,890,224
1601,08/27/2013,10/07/2013,Eco-Friendly Apparel,1536,15809,890,132
1602,03/28/2011,07/14/2011,Eco-Friendly Apparel,1126,44117,890,155
1603,02/14/2013,05/03/2013,Handcrafted Home Decor,1046,23838,890,193
1604,12/10/2014,12/10/2014,Eco-Friendly Apparel,914,36372,890,223
1605,05/29/2014,07/22/2014,Eco-Friendly Apparel,1697,29434,890,230
1606,10/09/2014,08/24/2014,Eco-Friendly Apparel,1569,59034,890,159
1607,04/01/2013,09/13/2013,Handcrafted Home Decor,1543,42265,890,152
1608,05/08/2014,02/16/2014,Eco-Friendly Apparel,1760,41671,890,152
1609,01/15/2013,04/01/2013,Handcrafted Home Decor,1034,43398,890,247
1610,07/16/2013,10/04/2013,Eco-Friendly Apparel,1786,53201,890,223
1611,02/01/2012,03/22/2012,Handcrafted Home Decor,1333,42761,890,188
1612,05/22/2014,05/26/2014,Handcrafted Home Decor,1404,30979,890,150
1613,10/23/2009,01/18/2010,Handcrafted Home Decor,1511,56089,890,274
1614,08/09/2012,10/12/2012,Eco-Friendly Apparel,1177,20109,890,134
1615,05/26/2014,07/14/2014,Handcrafted Home Decor,1201,19569,890,223
1616,08/13/2012,11/09/2012,Handcrafted Home Decor,1561,32722,890,180
1617,02/10/2010,03/15/2010,Eco-Friendly Apparel,1806,38833,890,228
1618,05/15/2013,09/25/2013,Eco-Friendly Apparel,1318,37132,890,185
1619,09/24/2010,01/31/2011,Eco-Friendly Apparel,1574,59069,890,147
1620,03/30/2011,07/12/2011,Handcrafted Home Decor,965,37258,890,220
1621,06/29/2009,09/30/2009,Eco-Friendly Apparel,1668,37554,890,221
1622,09/24/2010,04/26/2011,Eco-Friendly Apparel,1772,40677,890,180
1623,12/08/2014,03/26/2014,Eco-Friendly Apparel,1598,50731,890,163
1624,03/25/2009,02/05/2010,Handcrafted Home Decor,1117,16324,890,234
1625,03/28/2011,11/03/2011,Eco-Friendly Apparel,1234,15231,890,185
1626,05/22/2013,08/23/2013,Handcrafted Home Decor,1260,17869,890,257
1627,08/25/2010,12/06/2010,Eco-Friendly Apparel,1162,52060,890,175
1628,04/30/2014,11/04/2014,Eco-Friendly Apparel,1699,31089,890,229
1629,02/19/2014,02/23/2014,Handcrafted Home Decor,963,23702,890,243
1630,10/05/2011,12/14/2011,Handcrafted Home Decor,952,33721,890,204
1631,05/05/2010,05/31/2010,Eco-Friendly Apparel,1251,36583,890,213
1632,02/08/2011,05/24/2011,Eco-Friendly Apparel,1256,53672,890,208
1633,09/30/2011,01/23/2012,Eco-Friendly Apparel,1687,63488,890,201
1634,05/22/2013,07/01/2013,Handcrafted Home Decor,1162,19850,890,143
1635,08/03/2009,10/08/2009,Eco-Friendly Apparel,1113,33987,890,155
1636,08/27/2014,08/27/2014,Eco-Friendly Apparel,1217,51405,890,215
1637,08/23/2010,11/30/2010,Handcrafted Home Decor,1130,49292,890,145
1638,10/09/2014,08/24/2014,Eco-Friendly Apparel,1746,41323,890,226
1639,02/02/2011,04/06/2011,Handcrafted Home Decor,1091,32335,890,203
1640,02/19/2014,11/19/2014,Handcrafted Home Decor,1463,34192,890,157
1641,03/14/2013,07/11/2013,Eco-Friendly Apparel,1615,57075,890,152
1642,12/10/2009,12/24/2009,Eco-Friendly Apparel,1561,45757,890,139
1643,07/16/2009,09/08/2009,Eco-Friendly Apparel,1589,23849,890,215
1644,06/17/2010,11/04/2010,Eco-Friendly Apparel,1108,36133,890,159
1645,10/09/2014,07/24/2014,Eco-Friendly Apparel,1681,17209,890,140
1646,07/21/2009,09/11/2009,Eco-Friendly Apparel,1849,37408,890,148
1647,01/22/2014,03/28/2014,Handcrafted Home Decor,1095,51304,890,266
1648,03/19/2010,12/08/2010,Eco-Friendly Apparel,1099,42023,890,123
1649,10/30/2013,01/15/2014,Eco-Friendly Apparel,1613,31353,890,152
1650,03/19/2012,05/25/2012,Handcrafted Home Decor,1076,21565,890,218
1651,02/04/2013,05/24/2013,Eco-Friendly Apparel,1881,27869,890,206
1652,06/17/2010,11/25/2010,Eco-Friendly Apparel,1812,55972,890,228
1653,12/02/2013,02/06/2014,Eco-Friendly Apparel,1792,49644,890,178
1654,10/16/2012,11/29/2012,Eco-Friendly Apparel,1049,49134,890,174
1655,02/12/2014,08/18/2014,Electronics Components,1701,32755,890,199
1655,02/12/2014,08/18/2014,Electronics Components,1817,36778,890,128
1655,02/12/2014,08/18/2014,Electronics Components,1697,39969,890,174
1655,02/12/2014,08/18/2014,Electronics Components,1546,52688,890,201
1655,02/12/2014,08/18/2014,Electronics Components,1565,27856,890,148
1655,02/12/2014,08/18/2014,Electronics Components,1428,52468,890,118
1655,02/12/2014,08/18/2014,Electronics Components,1530,45585,890,117
1655,02/12/2014,08/18/2014,Electronics Components,1167,31458,890,142
1655,02/12/2014,08/18/2014,Electronics Components,1213,40609,890,144
1655,02/12/2014,08/18/2014,Electronics Components,1743,42711,890,120
1655,02/12/2014,08/18/2014,Electronics Components,1672,37866,890,206
1655,02/12/2014,08/18/2014,Electronics Components,1802,43076,890,189
1656,02/11/2013,06/03/2013,Eco-Friendly Apparel,1578,20281,890,162
1657,12/01/2010,03/08/2011,Eco-Friendly Apparel,1325,31652,890,237
1658,07/20/2010,09/07/2010,Eco-Friendly Apparel,1649,64743,890,228
1659,07/31/2014,11/17/2014,Eco-Friendly Apparel,1183,52175,890,135
1660,09/14/2011,02/03/2012,Handcrafted Home Decor,1289,46801,890,166
1661,06/08/2012,10/12/2012,Eco-Friendly Apparel,1653,23260,890,222
1662,03/09/2014,03/09/2014,Eco-Friendly Apparel,1217,33495,890,203
1663,09/27/2010,12/23/2010,Eco-Friendly Apparel,1332,15765,890,182
1664,07/24/2013,09/14/2013,Eco-Friendly Apparel,1488,23428,890,151
1665,07/25/2013,12/23/2013,Eco-Friendly Apparel,1392,21201,890,181
1666,01/28/2014,05/15/2014,Eco-Friendly Apparel,1500,46703,890,146
1667,09/21/2010,04/05/2011,Eco-Friendly Apparel,1045,33351,890,189
1668,08/27/2014,08/27/2014,Eco-Friendly Apparel,1438,48611,890,177
1669,08/03/2009,10/08/2009,Eco-Friendly Apparel,1531,48417,890,140
1670,02/06/2012,05/31/2012,Handcrafted Home Decor,1409,19809,890,182
1671,05/22/2013,08/05/2013,Handcrafted Home Decor,1509,19393,890,269
1672,09/03/2009,10/23/2009,Handcrafted Home Decor,1373,35374,890,138
1673,08/28/2011,11/04/2011,Handcrafted Home Decor,1386,62035,890,187
1674,08/09/2012,11/01/2012,Eco-Friendly Apparel,1795,22414,890,186
1675,01/12/2010,04/01/2010,Eco-Friendly Apparel,1378,28180,890,141
1676,12/19/2013,03/20/2014,Eco-Friendly Apparel,1222,56675,890,235
1677,06/17/2011,08/08/2011,Handcrafted Home Decor,949,41887,890,240
1678,09/22/2009,10/08/2009,Eco-Friendly Apparel,1835,18898,890,180
1679,04/28/2014,04/28/2014,Eco-Friendly Apparel,925,58981,890,183
1680,10/14/2010,02/28/2011,Eco-Friendly Apparel,1155,40498,890,171
1681,11/24/2014,02/24/2014,Eco-Friendly Apparel,1594,33256,890,220
1682,11/14/2014,03/30/2014,Eco-Friendly Apparel,1825,48686,890,212
1683,07/18/2012,12/10/2012,Eco-Friendly Apparel,971,28523,890,204
1684,11/24/2009,02/24/2010,Eco-Friendly Apparel,1453,25479,890,221
1685,05/13/2014,09/03/2014,Eco-Friendly Apparel,1477,39516,890,159
1686,06/15/2012,11/29/2012,Eco-Friendly Apparel,1394,29878,890,220
1687,03/16/2014,07/30/2014,Handcrafted Home Decor,1511,41334,890,260
1688,12/31/2014,05/11/2014,Eco-Friendly Apparel,1312,20843,890,131
1689,06/01/2010,06/28/2010,Handcrafted Home Decor,1553,32234,890,194
1690,07/03/2012,12/20/2012,Eco-Friendly Apparel,1775,19974,890,177
1691,06/12/2012,11/26/2012,Eco-Friendly Apparel,1618,57333,890,123
1692,04/30/2014,10/20/2014,Eco-Friendly Apparel,1647,51766,890,157
1693,02/17/2014,07/14/2014,Eco-Friendly Apparel,1236,41333,890,204
1694,12/06/2012,07/29/2013,Handcrafted Home Decor,1231,29326,890,141
1695,05/09/2013,07/11/2013,Handcrafted Home Decor,1467,46039,890,264
1696,09/24/2010,01/31/2011,Eco-Friendly Apparel,1204,48003,890,216
1697,04/23/2014,07/31/2014,Eco-Friendly Apparel,1600,31183,890,231
1698,05/09/2013,07/15/2013,Handcrafted Home Decor,1324,26425,890,226
1699,10/15/2009,10/19/2009,Eco-Friendly Apparel,1780,60669,890,145
1700,03/11/2013,06/10/2013,Eco-Friendly Apparel,1511,30441,890,141
1701,09/21/2010,10/20/2010,Handcrafted Home Decor,1268,36495,890,206
1702,10/14/2010,12/21/2010,Eco-Friendly Apparel,1137,21168,890,234
1703,05/08/2014,02/19/2014,Eco-Friendly Apparel,1149,18783,890,200
1704,02/05/2013,03/28/2013,Eco-Friendly Apparel,1832,37221,890,232
1705,07/01/2010,12/08/2010,Eco-Friendly Apparel,1116,28505,890,162
1706,11/09/2010,12/17/2010,Handcrafted Home Decor,1529,58462,890,194
1707,06/28/2013,08/28/2013,Eco-Friendly Apparel,1293,33383,890,121
1708,12/02/2013,02/06/2014,Eco-Friendly Apparel,1882,44706,890,143
1709,02/12/2014,02/12/2014,Eco-Friendly Apparel,1232,16687,890,227
1710,11/10/2010,09/15/2011,Eco-Friendly Apparel,1625,58585,890,233
1711,01/11/2013,03/12/2013,Eco-Friendly Apparel,1610,38306,890,144
1712,05/16/2014,10/03/2014,Eco-Friendly Apparel,925,16519,890,167
1713,05/09/2013,07/11/2013,Handcrafted Home Decor,1141,20234,890,231
1714,09/14/2009,11/25/2009,Eco-Friendly Apparel,1390,42961,890,209
1715,06/30/2010,11/03/2010,Eco-Friendly Apparel,1855,46477,890,127
1716,07/04/2012,08/22/2012,Eco-Friendly Apparel,1620,26372,890,158
1717,09/27/2010,04/08/2011,Eco-Friendly Apparel,1398,37426,890,231
1718,11/14/2014,02/06/2014,Eco-Friendly Apparel,1050,49479,890,167
1719,07/16/2012,09/09/2012,Eco-Friendly Apparel,1127,23549,890,223
1720,06/13/2012,09/04/2012,Handcrafted Home Decor,1176,31811,890,223
1721,05/09/2013,07/15/2013,Handcrafted Home Decor,1399,22559,890,174
1722,08/05/2014,08/05/2014,Eco-Friendly Apparel,998,36941,890,155
1723,03/29/2010,08/03/2010,Eco-Friendly Apparel,1723,25634,890,198
1724,07/31/2012,10/19/2012,Handcrafted Home Decor,1473,38980,890,272
1725,05/21/2013,07/17/2013,Handcrafted Home Decor,1264,21045,890,213
1726,06/20/2012,09/20/2012,Handcrafted Home Decor,1354,45248,890,263
1727,09/11/2013,11/21/2013,Handcrafted Home Decor,1547,50249,890,229
1728,02/20/2014,06/05/2014,Handcrafted Home Decor,1371,31305,890,155
1729,02/11/2013,05/03/2013,Eco-Friendly Apparel,1073,42416,890,182
1730,01/19/2012,03/13/2012,Handcrafted Home Decor,937,57519,890,232
1731,09/22/2009,10/28/2009,Eco-Friendly Apparel,1589,39493,890,193
1732,06/08/2010,09/06/2010,Handcrafted Home Decor,1043,59869,890,203
1733,09/19/2014,04/01/2014,Handcrafted Home Decor,1282,18237,890,252
1734,04/28/2011,06/28/2011,Handcrafted Home Decor,1348,37782,890,201
1735,10/16/2012,02/01/2013,Handcrafted Home Decor,1136,38786,890,247
1736,11/01/2013,12/16/2013,Handcrafted Home Decor,1523,31971,890,212
1737,10/05/2012,12/25/2012,Eco-Friendly Apparel,1880,19158,890,123
1738,10/09/2014,07/24/2014,Eco-Friendly Apparel,1823,40573,890,222
1739,12/22/2009,04/23/2010,Handcrafted Home Decor,1264,44099,890,260
1740,09/22/2011,12/20/2011,Handcrafted Home Decor,1397,38163,890,246
1741,01/16/2012,05/15/2012,Eco-Friendly Apparel,1128,20097,890,140
1742,08/13/2012,11/08/2012,Handcrafted Home Decor,1109,34637,890,140
1743,03/19/2010,10/15/2010,Eco-Friendly Apparel,908,40437,890,225
1744,12/23/2009,12/29/2009,Eco-Friendly Apparel,1082,48125,890,217
1745,10/09/2014,07/24/2014,Eco-Friendly Apparel,1657,58050,890,225
1746,08/29/2011,12/13/2011,Handcrafted Home Decor,1021,51237,890,260
1747,08/29/2014,08/29/2014,Eco-Friendly Apparel,1828,44820,890,164
1748,12/23/2009,12/28/2009,Eco-Friendly Apparel,1162,37906,890,152
1749,12/01/2010,03/08/2011,Eco-Friendly Apparel,1798,32940,890,220
1750,04/25/2013,10/24/2013,Eco-Friendly Apparel,1031,42613,890,146
1751,03/02/2011,06/01/2011,Handcrafted Home Decor,1132,50535,890,190
1752,11/17/2014,02/24/2014,Eco-Friendly Apparel,1653,50739,890,168
1753,09/14/2011,02/03/2012,Handcrafted Home Decor,1231,27372,890,175
1754,12/08/2014,03/26/2014,Eco-Friendly Apparel,927,15896,890,125
1755,12/15/2014,08/30/2014,Eco-Friendly Apparel,1755,40312,890,179
1756,06/17/2010,12/13/2010,Eco-Friendly Apparel,1352,27325,890,181
1757,08/19/2013,09/16/2013,Eco-Friendly Apparel,1155,49150,890,169
1758,04/30/2014,06/26/2014,Handcrafted Home Decor,994,65781,890,266
1759,08/29/2011,02/13/2012,Handcrafted Home Decor,1449,41496,890,249
1760,02/05/2010,06/04/2010,Handcrafted Home Decor,1344,50522,890,137
1761,08/03/2009,09/03/2009,Eco-Friendly Apparel,1000,21990,890,150
1762,02/15/2011,07/27/2011,Eco-Friendly Apparel,1327,52340,890,137
1763,07/08/2011,12/20/2011,Eco-Friendly Apparel,1278,24015,890,190
1764,01/28/2014,04/28/2014,Handcrafted Home Decor,920,48007,890,202
1765,01/23/2012,09/05/2012,Handcrafted Home Decor,1548,54242,890,151
1766,01/16/2012,05/15/2012,Eco-Friendly Apparel,1365,62711,890,178
1767,04/24/2014,08/26/2014,Eco-Friendly Apparel,1409,48676,890,183
1768,04/01/2013,09/13/2013,Handcrafted Home Decor,1061,47328,890,227
1769,06/25/2014,06/25/2014,Eco-Friendly Apparel,1837,39327,890,181
1770,05/27/2014,08/11/2014,Eco-Friendly Apparel,1846,33840,890,183
1771,08/04/2014,02/11/2014,Electronics Components,1101,29482,890,174
1771,08/04/2014,02/11/2014,Electronics Components,1489,27321,890,211
1771,08/04/2014,02/11/2014,Electronics Components,1729,46554,890,202
1771,08/04/2014,02/11/2014,Electronics Components,1755,37014,890,163
1771,08/04/2014,02/11/2014,Electronics Components,1169,30161,890,164
1771,08/04/2014,02/11/2014,Electronics Components,1469,27936,890,130
1771,08/04/2014,02/11/2014,Electronics Components,1653,48144,890,219
1771,08/04/2014,02/11/2014,Electronics Components,1254,51788,890,152
1771,08/04/2014,02/11/2014,Electronics Components,1157,27337,890,216
1771,08/04/2014,02/11/2014,Electronics Components,1846,39314,890,222
1771,08/04/2014,02/11/2014,Electronics Components,1487,43129,890,206
1771,08/04/2014,02/11/2014,Electronics Components,1746,33425,890,223
1771,08/04/2014,02/11/2014,Electronics Components,1710,45379,890,130
1771,08/04/2014,02/11/2014,Electronics Components,1190,43378,890,132
1771,08/04/2014,02/11/2014,Electronics Components,1783,30220,890,228
1772,12/02/2013,02/06/2014,Eco-Friendly Apparel,1842,30226,890,135
1773,08/19/2014,11/26/2014,Eco-Friendly Apparel,1103,39803,890,121
1774,10/10/2013,05/08/2014,Eco-Friendly Apparel,1543,45358,890,133
1775,09/27/2010,01/10/2011,Eco-Friendly Apparel,1343,24815,890,168
1776,08/27/2014,08/27/2014,Eco-Friendly Apparel,1679,21551,890,154
1777,04/01/2013,06/07/2013,Handcrafted Home Decor,1010,29012,890,177
1778,04/01/2011,12/06/2011,Eco-Friendly Apparel,985,28075,890,150
1779,08/29/2014,08/29/2014,Eco-Friendly Apparel,1091,14515,890,139
1780,03/28/2011,11/18/2011,Eco-Friendly Apparel,1310,26954,890,184
1781,06/28/2013,11/19/2013,Eco-Friendly Apparel,1018,27225,890,186
1782,07/15/2009,05/29/2010,Eco-Friendly Apparel,1358,40205,890,237
1783,01/26/2014,01/26/2014,Eco-Friendly Apparel,1012,56707,890,177
1784,09/24/2010,03/10/2011,Eco-Friendly Apparel,1092,36586,890,164
1785,03/30/2010,09/27/2010,Eco-Friendly Apparel,932,49219,890,132
1786,06/12/2013,08/01/2013,Eco-Friendly Apparel,963,23843,890,160
1787,08/15/2012,01/30/2013,Eco-Friendly Apparel,1541,14732,890,228
1788,09/24/2010,03/04/2011,Eco-Friendly Apparel,1177,28976,890,144
1789,07/09/2014,09/12/2014,Eco-Friendly Apparel,1375,36546,890,131
1790,08/27/2014,08/27/2014,Eco-Friendly Apparel,907,23756,890,186
1791,11/14/2014,05/26/2014,Eco-Friendly Apparel,1864,27370,890,121
1792,01/07/2011,04/17/2011,Eco-Friendly Apparel,1626,16031,890,178
1793,05/27/2014,05/27/2014,Eco-Friendly Apparel,1218,44813,890,148
1794,08/27/2014,08/27/2014,Eco-Friendly Apparel,1564,18431,890,188
1795,07/07/2011,11/23/2011,Eco-Friendly Apparel,1136,69531,890,225
1796,12/29/2009,01/22/2010,Eco-Friendly Apparel,956,47276,890,214
1797,10/10/2013,04/22/2014,Eco-Friendly Apparel,1546,36953,890,179
1798,03/20/2014,06/14/2014,Handcrafted Home Decor,1013,35530,890,131
1799,05/16/2014,10/28/2014,Eco-Friendly Apparel,1458,21037,890,191
